	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	357	358	359	360	361	362	363	364	365	366	367	368	369	370	371	372	373	374	375	376	377	378	379	380	381	382	383	384	385
9	-1.39171	-1.38769	-1.37573	-1.35806	-1.34366	-1.33003	-1.31099	-1.29047	-1.271	-1.25087	-1.22742	-1.19907	-1.16917	-1.14093	-1.11198	-1.07711	-1.03464	-0.986023	-0.93432	-0.885777	-0.842929	-0.797297	-0.741608	-0.682635	-0.626883	-0.571588	-0.511725	-0.446322	-0.382982	-0.328051	-0.278485	-0.227117	-0.169507	-0.108989	-0.0540069	-0.00734277	0.0421434	0.102313	0.163379	0.219176	0.272454	0.323513	0.372276	0.414943	0.444281	0.45939	0.462531	0.452902	0.4313	0.401466	0.36768	0.333644	0.2982	0.2599	0.222181	0.186354	0.151589	0.119195	0.0900503	0.0635741	0.0388367	0.015308	-0.00604297	-0.0246288	-0.0420458	-0.0590582	-0.0741149	-0.0859448	-0.0958307	-0.106526	-0.117906	-0.127598	-0.136144	-0.144604	-0.151389	-0.157033	-0.163925	-0.170784	-0.175932	-0.180413	-0.18478	-0.189786	-0.196548	-0.204164	-0.211621	-0.218452	-0.223919	-0.22889	-0.234825	-0.241581	-0.248195	-0.253611	-0.256832	-0.257345	-0.256621	-0.257544	-0.2593	-0.25763	-0.252259	-0.245886	-0.238309	-0.229466	-0.221142	-0.212614	-0.201553	-0.187454	-0.171217	-0.153635	-0.134582	-0.113214	-0.0893428	-0.064896	-0.0420458	-0.0191785	0.00684739	0.0354787	0.0645547	0.0943319	0.124611	0.153601	0.183162	0.216747	0.253252	0.289785	0.32572	0.362247	0.400479	0.440872	0.483859	0.52798	0.570522	0.611217	0.649489	0.683388	0.714466	0.743986	0.770274	0.794977	0.820855	0.84748	0.874879	0.903049	0.93009	0.954508	0.975072	0.991394	1.00535	1.01704	1.02456	1.02699	1.02338	1.01412	1.00126	0.988533	0.980357	0.975847	0.972153	0.969553	0.967598	0.964776	0.960557	0.955044	0.949576	0.945409	0.940403	0.932256	0.922576	0.913026	0.903471	0.894178	0.885381	0.877194	0.869771	0.861578	0.850855	0.837833	0.82199	0.80215	0.77979	0.757994	0.738747	0.720948	0.701889	0.681268	0.660698	0.641257	0.62372	0.608008	0.592723	0.577877	0.56416	0.549793	0.532057	0.510506	0.487753	0.466111	0.445444	0.424595	0.402788	0.38081	0.359237	0.336791	0.313074	0.290298	0.270219	0.250897	0.229969	0.208447	0.187666	0.166919	0.145933	0.125392	0.10562	0.0858144	0.0652331	0.0455698	0.0285974	0.0143615	0.00262848	-0.00749672	-0.0156266	-0.0202502	-0.0225137	-0.0244007	-0.0252274
10	-1.40462	-1.40002	-1.38947	-1.37457	-1.36119	-1.34722	-1.32795	-1.30695	-1.28737	-1.26887	-1.24844	-1.22149	-1.18951	-1.15828	-1.12781	-1.09227	-1.04958	-1.00202	-0.952182	-0.904712	-0.861897	-0.816415	-0.761475	-0.703099	-0.647965	-0.593959	-0.534626	-0.468768	-0.406512	-0.353486	-0.302973	-0.248164	-0.188426	-0.128415	-0.0746596	-0.02801	0.0227365	0.0843833	0.146805	0.20456	0.260611	0.313512	0.361968	0.40505	0.437672	0.455444	0.458093	0.447694	0.426885	0.398452	0.365392	0.329506	0.291119	0.251985	0.214457	0.178537	0.14366	0.110457	0.080218	0.0540813	0.032161	0.012366	-0.00769087	-0.0276453	-0.0466083	-0.063406	-0.0761526	-0.0867509	-0.098711	-0.111873	-0.124466	-0.134483	-0.140614	-0.144888	-0.150141	-0.156865	-0.163571	-0.168517	-0.172141	-0.176101	-0.181167	-0.187714	-0.19523	-0.202364	-0.208597	-0.213383	-0.216301	-0.219845	-0.226329	-0.234084	-0.241315	-0.247777	-0.25201	-0.253361	-0.254654	-0.257315	-0.258472	-0.256307	-0.252358	-0.247081	-0.239059	-0.229583	-0.221264	-0.212916	-0.201936	-0.18809	-0.172124	-0.154261	-0.135167	-0.115623	-0.0950357	-0.0730528	-0.0496795	-0.0244259	0.0017621	0.0280527	0.055426	0.0835457	0.111751	0.141762	0.174509	0.208566	0.242953	0.278161	0.314862	0.353575	0.3946	0.436446	0.47741	0.518389	0.560583	0.603512	0.644851	0.680635	0.710447	0.737894	0.763564	0.787336	0.812766	0.841131	0.869586	0.896208	0.921273	0.945045	0.966652	0.985968	1.0032	1.01677	1.02427	1.0246	1.01907	1.01009	0.999142	0.987866	0.978624	0.971877	0.966618	0.962937	0.960225	0.956766	0.952983	0.95023	0.947894	0.944589	0.939028	0.930755	0.921142	0.911689	0.903267	0.896407	0.890584	0.885541	0.881193	0.875262	0.865826	0.854162	0.840498	0.823535	0.803712	0.782008	0.760418	0.740367	0.719381	0.696327	0.674669	0.657005	0.641911	0.626811	0.611717	0.597974	0.585147	0.571045	0.55317	0.530726	0.505176	0.479216	0.456241	0.437227	0.419136	0.398936	0.376298	0.352338	0.327945	0.303933	0.281352	0.260389	0.240532	0.220509	0.198628	0.176201	0.155671	0.136212	0.116685	0.0969189	0.0763434	0.0554089	0.0364402	0.0226454	0.0136481	0.00560829	-0.00209541	-0.00754276	-0.0105285	-0.0122948	-0.0137821
11	-1.40381	-1.40068	-1.3898	-1.37266	-1.35708	-1.34157	-1.32238	-1.30326	-1.28549	-1.2673	-1.24567	-1.21769	-1.18643	-1.15654	-1.12696	-1.09263	-1.05091	-1.00261	-0.951697	-0.904699	-0.862804	-0.816973	-0.760872	-0.701535	-0.646061	-0.592489	-0.53424	-0.469128	-0.404836	-0.347784	-0.296	-0.243123	-0.184955	-0.125043	-0.0717046	-0.0266426	0.0226573	0.0841412	0.148165	0.207291	0.260903	0.310305	0.360175	0.406985	0.439288	0.454241	0.45579	0.445087	0.423168	0.393417	0.359674	0.324244	0.286968	0.248315	0.210071	0.173975	0.141746	0.112189	0.0827456	0.0543277	0.0285413	0.00509046	-0.0157973	-0.0334551	-0.0495866	-0.0664301	-0.0822025	-0.0949334	-0.106741	-0.118293	-0.12739	-0.133798	-0.139864	-0.146922	-0.153683	-0.160108	-0.167097	-0.173363	-0.178273	-0.181976	-0.184846	-0.18925	-0.19539	-0.200591	-0.205011	-0.210553	-0.217132	-0.224036	-0.231093	-0.238305	-0.245442	-0.25148	-0.255518	-0.257831	-0.259745	-0.261858	-0.262507	-0.259978	-0.255097	-0.249304	-0.242343	-0.234004	-0.224816	-0.214381	-0.202089	-0.188589	-0.174126	-0.157585	-0.139095	-0.119535	-0.0978669	-0.074302	-0.051153	-0.0276792	-0.00185309	0.025266	0.0529264	0.081931	0.111289	0.140453	0.171628	0.206186	0.242613	0.278715	0.314634	0.352388	0.392352	0.43386	0.476951	0.520549	0.563429	0.605222	0.643722	0.677164	0.708282	0.738961	0.766399	0.790773	0.816491	0.84459	0.87266	0.899312	0.925019	0.949336	0.969984	0.986753	1.00171	1.014	1.02012	1.02046	1.01834	1.01285	1.00136	0.987602	0.977673	0.971465	0.96709	0.964538	0.962414	0.958854	0.953363	0.947313	0.942848	0.939943	0.935437	0.926733	0.916645	0.909987	0.906472	0.901545	0.893781	0.885972	0.879501	0.87356	0.866879	0.857497	0.843661	0.826106	0.806488	0.78416	0.75994	0.737201	0.716199	0.694993	0.674372	0.656151	0.639752	0.624771	0.611863	0.599702	0.586681	0.571791	0.553427	0.53144	0.50779	0.484225	0.461571	0.439966	0.41893	0.397803	0.376027	0.353448	0.330037	0.30609	0.283175	0.261552	0.240084	0.219355	0.199465	0.178873	0.157188	0.135668	0.115527	0.0962739	0.076645	0.0570447	0.0391361	0.0248445	0.0148935	0.00727203	0.000408267	-0.00508292	-0.00892208	-0.010739	-0.0103803
12	-1.40952	-1.40576	-1.3958	-1.38003	-1.36495	-1.35011	-1.33144	-1.31136	-1.29268	-1.27537	-1.25403	-1.22344	-1.18874	-1.15761	-1.12891	-1.09552	-1.05415	-1.00604	-0.954845	-0.907111	-0.864502	-0.81757	-0.760792	-0.701898	-0.646288	-0.592294	-0.534313	-0.469252	-0.404975	-0.348272	-0.296592	-0.243261	-0.185157	-0.126502	-0.0733856	-0.0266169	0.0246858	0.0871605	0.150722	0.210029	0.265656	0.315761	0.362739	0.405212	0.435857	0.452138	0.454585	0.443407	0.420953	0.391186	0.358159	0.323707	0.285954	0.245747	0.207512	0.172862	0.141968	0.113067	0.0836553	0.0552488	0.0295162	0.00698622	-0.0118177	-0.0295986	-0.0496059	-0.0692295	-0.0830927	-0.0931661	-0.10614	-0.120445	-0.129123	-0.132681	-0.137767	-0.146247	-0.153618	-0.158367	-0.163499	-0.169539	-0.174979	-0.17949	-0.182757	-0.184431	-0.186192	-0.19086	-0.198614	-0.20581	-0.210553	-0.216191	-0.224922	-0.234838	-0.243429	-0.248614	-0.250067	-0.249579	-0.250265	-0.253613	-0.255921	-0.253741	-0.249056	-0.243854	-0.236594	-0.227962	-0.221178	-0.214244	-0.203322	-0.189406	-0.173712	-0.156251	-0.137354	-0.115562	-0.0906201	-0.0655094	-0.0420087	-0.0189847	0.00589929	0.0345731	0.0656826	0.0952516	0.12231	0.150472	0.182383	0.216638	0.251833	0.287756	0.324916	0.364942	0.406863	0.447889	0.487979	0.529063	0.570728	0.611051	0.650612	0.688545	0.721462	0.748857	0.772492	0.79551	0.8218	0.85159	0.881584	0.909334	0.934479	0.957294	0.977493	0.995309	1.01114	1.02365	1.03093	1.03241	1.02945	1.02298	1.0125	0.999941	0.989537	0.982247	0.976441	0.973255	0.973087	0.971	0.964531	0.958241	0.955846	0.954992	0.951342	0.942972	0.931625	0.921744	0.915454	0.910391	0.903893	0.896732	0.891082	0.886106	0.878457	0.866471	0.851521	0.834559	0.814139	0.790679	0.767871	0.74705	0.726618	0.705971	0.685534	0.666509	0.649984	0.635324	0.621822	0.608801	0.594165	0.576587	0.557132	0.537613	0.517559	0.494524	0.469518	0.445907	0.424906	0.405706	0.385548	0.362379	0.337855	0.314761	0.293295	0.272282	0.250944	0.228373	0.20571	0.184895	0.165073	0.144921	0.125135	0.106331	0.087108	0.0669439	0.0486747	0.0345789	0.0230641	0.0132407	0.00670145	0.00230696	-0.00226172	-0.00592951	-0.00673166
13	-1.39175	-1.38992	-1.37998	-1.36401	-1.34976	-1.33508	-1.31546	-1.29511	-1.2764	-1.25834	-1.23782	-1.21076	-1.17993	-1.1513	-1.1241	-1.09111	-1.04879	-0.999403	-0.947251	-0.898467	-0.855407	-0.810177	-0.755763	-0.698621	-0.645001	-0.591348	-0.532016	-0.466967	-0.404255	-0.349052	-0.297622	-0.244315	-0.186963	-0.128533	-0.0756281	-0.0303636	0.0189112	0.0804094	0.143689	0.201705	0.256635	0.308303	0.356114	0.397402	0.426943	0.443092	0.446439	0.437006	0.416506	0.388366	0.355717	0.319761	0.280129	0.240338	0.205301	0.173122	0.139372	0.104465	0.07185	0.0436477	0.0197733	-0.00148056	-0.0213334	-0.0391385	-0.0560134	-0.0737959	-0.0896952	-0.101028	-0.111062	-0.122702	-0.133978	-0.142498	-0.148862	-0.155686	-0.163253	-0.169832	-0.175493	-0.180337	-0.184161	-0.18795	-0.192828	-0.198971	-0.205466	-0.211512	-0.217394	-0.223384	-0.228648	-0.233254	-0.239238	-0.247173	-0.254825	-0.259772	-0.261898	-0.262698	-0.263634	-0.264882	-0.264684	-0.262142	-0.258058	-0.25259	-0.245511	-0.237973	-0.230718	-0.221558	-0.209504	-0.195965	-0.180372	-0.162045	-0.142282	-0.121403	-0.0986346	-0.0749418	-0.0520259	-0.0285202	-0.00222934	0.0260355	0.0551056	0.0848906	0.114409	0.143303	0.173525	0.207099	0.24331	0.279567	0.315161	0.351849	0.391265	0.433081	0.475299	0.516882	0.558432	0.599805	0.640089	0.678047	0.711122	0.738088	0.762138	0.787902	0.816427	0.845798	0.874341	0.900235	0.923723	0.947791	0.970905	0.989033	1.00358	1.01601	1.0229	1.02225	1.01701	1.01041	1.00168	0.99023	0.979328	0.971336	0.96677	0.96496	0.962618	0.958574	0.954609	0.950786	0.946452	0.941897	0.936287	0.927535	0.916724	0.908023	0.902163	0.89598	0.888561	0.881522	0.875538	0.870365	0.863796	0.852798	0.83746	0.818901	0.797641	0.775542	0.753658	0.73131	0.708961	0.687475	0.666805	0.648234	0.632772	0.618529	0.604019	0.590275	0.57715	0.562175	0.543428	0.520898	0.497001	0.474613	0.453387	0.431515	0.409365	0.388293	0.367589	0.345734	0.322739	0.299284	0.27634	0.254456	0.233373	0.212828	0.191801	0.170337	0.150376	0.131488	0.11142	0.0900012	0.0688948	0.0496489	0.0330406	0.0197846	0.00941012	0.000158621	-0.0077485	-0.0128931	-0.0156384	-0.0171586	-0.0175046
14	-1.39354	-1.3902	-1.38058	-1.36511	-1.3503	-1.33523	-1.31612	-1.29622	-1.27798	-1.26089	-1.24124	-1.21434	-1.18223	-1.15089	-1.12128	-1.0873	-1.04557	-0.998539	-0.949032	-0.901391	-0.858445	-0.812862	-0.757723	-0.699515	-0.644438	-0.590291	-0.531351	-0.465901	-0.402798	-0.34843	-0.298905	-0.247033	-0.188428	-0.127826	-0.0747002	-0.0299171	0.0194544	0.0807703	0.14372	0.201939	0.257714	0.310267	0.357302	0.396708	0.426541	0.444792	0.44912	0.438888	0.416531	0.386471	0.35264	0.317617	0.281642	0.244658	0.208569	0.173972	0.139523	0.105357	0.0741402	0.047994	0.0256365	0.00381777	-0.0187156	-0.0404265	-0.0600617	-0.0769462	-0.0905978	-0.102378	-0.113937	-0.124707	-0.133753	-0.14171	-0.149617	-0.157324	-0.163699	-0.169558	-0.17637	-0.18237	-0.186658	-0.190532	-0.194377	-0.198858	-0.204518	-0.211012	-0.217359	-0.222248	-0.226127	-0.231243	-0.238525	-0.246097	-0.252642	-0.25892	-0.263968	-0.265738	-0.265324	-0.265471	-0.265879	-0.263707	-0.258864	-0.253407	-0.246715	-0.237986	-0.228645	-0.218652	-0.207014	-0.193634	-0.177612	-0.158867	-0.139408	-0.119756	-0.0982658	-0.0754659	-0.0532955	-0.0303992	-0.00470667	0.023175	0.0524236	0.0827497	0.113229	0.143413	0.174721	0.207996	0.242287	0.277786	0.314799	0.353116	0.392965	0.433959	0.477132	0.522431	0.565904	0.605503	0.642239	0.676904	0.70968	0.739552	0.765823	0.790177	0.815218	0.842453	0.870941	0.89842	0.924215	0.948506	0.970637	0.990011	1.00643	1.01922	1.02685	1.02807	1.02311	1.0136	1.00227	0.991611	0.981782	0.972117	0.964341	0.960371	0.958659	0.956418	0.952828	0.949096	0.946374	0.943481	0.938173	0.929954	0.920704	0.91265	0.905805	0.899044	0.892159	0.885421	0.879143	0.873051	0.865213	0.853813	0.839311	0.822114	0.800914	0.777002	0.754174	0.732451	0.710043	0.688411	0.669048	0.651137	0.633862	0.617108	0.60155	0.587632	0.57406	0.55911	0.541573	0.520837	0.497691	0.474058	0.451683	0.430545	0.409362	0.387662	0.36527	0.342289	0.319359	0.296355	0.273827	0.252615	0.232078	0.21229	0.193125	0.173343	0.153004	0.132411	0.111562	0.0907751	0.0699944	0.0498543	0.0319774	0.0174977	0.00604678	-0.00304494	-0.00940855	-0.013146	-0.0153637	-0.0168156	-0.0170424
15	-1.39367	-1.38941	-1.37717	-1.3595	-1.3453	-1.33225	-1.3146	-1.29593	-1.27791	-1.2592	-1.23759	-1.20978	-1.17826	-1.14844	-1.11959	-1.08563	-1.04405	-0.996886	-0.946752	-0.898528	-0.855862	-0.81177	-0.758093	-0.700597	-0.645683	-0.590556	-0.529963	-0.463087	-0.398562	-0.343726	-0.294782	-0.24311	-0.184953	-0.123744	-0.0677038	-0.0221137	0.0250783	0.0859456	0.149434	0.205351	0.257095	0.307463	0.355483	0.397025	0.427002	0.443909	0.447644	0.437312	0.41541	0.386816	0.35401	0.318797	0.282453	0.24533	0.20772	0.170059	0.135501	0.105876	0.0781054	0.0505139	0.0249664	0.00201155	-0.0191007	-0.0379171	-0.0548461	-0.0712711	-0.0869178	-0.101243	-0.115148	-0.12851	-0.138819	-0.145399	-0.150809	-0.156975	-0.164372	-0.172711	-0.179694	-0.183239	-0.185933	-0.191259	-0.198393	-0.20504	-0.210192	-0.214672	-0.219881	-0.225514	-0.231282	-0.237851	-0.245199	-0.252899	-0.260392	-0.266563	-0.270645	-0.272219	-0.272264	-0.272779	-0.272163	-0.268506	-0.264328	-0.260403	-0.253991	-0.244969	-0.235611	-0.225839	-0.214112	-0.200067	-0.183441	-0.164787	-0.145388	-0.124965	-0.102822	-0.0804216	-0.0591637	-0.0364834	-0.0103086	0.0170478	0.0450426	0.0749471	0.105216	0.135686	0.168771	0.204102	0.239343	0.273912	0.309529	0.347979	0.387975	0.428122	0.469971	0.514229	0.558643	0.600246	0.63822	0.672806	0.703506	0.730812	0.756449	0.782534	0.810272	0.838597	0.86583	0.89135	0.916298	0.941123	0.963854	0.983477	1.00024	1.01252	1.01837	1.0186	1.01482	1.00728	0.995903	0.982805	0.972528	0.966391	0.962168	0.959441	0.957923	0.956294	0.953835	0.949243	0.942367	0.93582	0.930382	0.923858	0.915262	0.90633	0.899632	0.894581	0.888449	0.881723	0.876353	0.871363	0.863422	0.850463	0.833943	0.815278	0.793253	0.768708	0.745776	0.725386	0.704363	0.682136	0.661674	0.643893	0.627076	0.610959	0.596696	0.584084	0.570991	0.555143	0.53547	0.512666	0.489527	0.467692	0.445992	0.423843	0.402059	0.381507	0.361184	0.33889	0.315123	0.291732	0.269365	0.247519	0.225108	0.203374	0.183253	0.163098	0.14301	0.123539	0.103675	0.0834088	0.0636742	0.0444882	0.0262488	0.0123269	0.00348441	-0.00457414	-0.0122798	-0.0169727	-0.0197335	-0.0215815	-0.021632
16	-1.39219	-1.38817	-1.37737	-1.36215	-1.34891	-1.33404	-1.31327	-1.293	-1.27613	-1.25899	-1.23652	-1.20675	-1.17495	-1.14623	-1.11846	-1.08492	-1.04298	-0.995118	-0.945143	-0.898258	-0.856002	-0.810924	-0.756405	-0.698172	-0.643692	-0.59087	-0.532727	-0.468065	-0.404669	-0.348218	-0.296812	-0.244236	-0.186121	-0.126069	-0.0714992	-0.0248595	0.0229282	0.0808581	0.14356	0.203405	0.258171	0.307891	0.354849	0.397457	0.42916	0.44679	0.450643	0.439879	0.415826	0.383999	0.350235	0.316929	0.282135	0.244635	0.207068	0.172525	0.141023	0.109493	0.0769716	0.0466961	0.0212256	-0.00064369	-0.0205697	-0.039034	-0.0572967	-0.0749938	-0.0894594	-0.101131	-0.113435	-0.126836	-0.138054	-0.145547	-0.151735	-0.159111	-0.166671	-0.172608	-0.177542	-0.182677	-0.18839	-0.193693	-0.197714	-0.201998	-0.207957	-0.215439	-0.223106	-0.228729	-0.23261	-0.237628	-0.244819	-0.252424	-0.259301	-0.265462	-0.269371	-0.269309	-0.267898	-0.268984	-0.270502	-0.26871	-0.264454	-0.259206	-0.253113	-0.246364	-0.23821	-0.227441	-0.213698	-0.197989	-0.181675	-0.164947	-0.147126	-0.127015	-0.103612	-0.0786285	-0.0554094	-0.0332152	-0.00828248	0.0197137	0.0488634	0.078198	0.107057	0.136128	0.167692	0.202722	0.239387	0.274613	0.30882	0.345721	0.385959	0.428029	0.47123	0.513681	0.554843	0.596135	0.636272	0.672759	0.705409	0.7342	0.759581	0.784648	0.810785	0.836804	0.86256	0.888271	0.914705	0.9412	0.963556	0.980548	0.995954	1.00987	1.01745	1.01757	1.01315	1.00509	0.993372	0.98164	0.973878	0.968384	0.962464	0.95799	0.955906	0.953431	0.949668	0.946979	0.945299	0.941945	0.935734	0.926678	0.916693	0.908124	0.900474	0.893171	0.886624	0.880822	0.874769	0.867455	0.85925	0.849304	0.835426	0.816951	0.795098	0.772271	0.750021	0.727911	0.705347	0.683601	0.663456	0.644152	0.626477	0.61027	0.59451	0.580935	0.568614	0.553213	0.533775	0.512174	0.48942	0.465977	0.443318	0.422462	0.402738	0.38326	0.362567	0.339404	0.314908	0.290949	0.268453	0.24716	0.226058	0.204979	0.18372	0.162298	0.142204	0.123359	0.104066	0.0837031	0.0630099	0.0441255	0.0281198	0.0144605	0.00331016	-0.00533673	-0.0121075	-0.0173383	-0.0211465	-0.0231794	-0.0226362
17	-1.39123	-1.38702	-1.37496	-1.3585	-1.34541	-1.33188	-1.31282	-1.29296	-1.27465	-1.25742	-1.23841	-1.21249	-1.1812	-1.15008	-1.11974	-1.08527	-1.04358	-0.996366	-0.947268	-0.900733	-0.858175	-0.812187	-0.756868	-0.698867	-0.643626	-0.589024	-0.529998	-0.464184	-0.399815	-0.34416	-0.294206	-0.243127	-0.186811	-0.128109	-0.0742858	-0.0277368	0.0220043	0.0836012	0.148373	0.206772	0.258434	0.306843	0.355363	0.400131	0.432271	0.448545	0.450583	0.43954	0.418063	0.389709	0.356024	0.3189	0.280628	0.242059	0.203373	0.165835	0.131041	0.0984641	0.0684582	0.0427419	0.0204923	-0.000284471	-0.0203725	-0.039066	-0.0561579	-0.0725105	-0.0874184	-0.100388	-0.11286	-0.125292	-0.136185	-0.144014	-0.149592	-0.155534	-0.162439	-0.169624	-0.177464	-0.184901	-0.190832	-0.195766	-0.199591	-0.203315	-0.20854	-0.21489	-0.221151	-0.226186	-0.230627	-0.236132	-0.242684	-0.25053	-0.259748	-0.267919	-0.272136	-0.272013	-0.271542	-0.273777	-0.27465	-0.270568	-0.264699	-0.260101	-0.25501	-0.246924	-0.236496	-0.22529	-0.212886	-0.198611	-0.18279	-0.165289	-0.145778	-0.124917	-0.102724	-0.0791579	-0.0563483	-0.034121	-0.00890325	0.0199323	0.0501119	0.0797874	0.108265	0.137201	0.16924	0.204566	0.24048	0.275252	0.310309	0.346839	0.385268	0.426519	0.469854	0.513513	0.556567	0.598009	0.636673	0.671557	0.702067	0.729928	0.757554	0.784362	0.810005	0.836483	0.864406	0.892351	0.918739	0.942887	0.964599	0.983355	0.999433	1.01198	1.01814	1.01794	1.01398	1.00707	0.996112	0.982582	0.971796	0.965305	0.960455	0.957789	0.958103	0.957767	0.95364	0.947255	0.941678	0.937489	0.932477	0.925398	0.91763	0.909689	0.901653	0.894227	0.886913	0.879605	0.873165	0.867307	0.859931	0.849044	0.835083	0.81826	0.796822	0.771666	0.747059	0.725151	0.704587	0.683446	0.662232	0.643976	0.628687	0.61313	0.597595	0.583986	0.570842	0.555559	0.536883	0.515299	0.491319	0.46543	0.440945	0.419631	0.398944	0.378111	0.35739	0.334989	0.310522	0.28573	0.263077	0.244322	0.227622	0.20955	0.189137	0.16742	0.145248	0.12324	0.102782	0.0833548	0.0630148	0.0433356	0.0267758	0.0133521	0.00217396	-0.00755925	-0.0149234	-0.0179589	-0.017634	-0.0179868	-0.0201261
